,name,is_closed,url,rating,price,review_count,latitude,longitude,location
242,Green State University 20 cap,False,https://www.yelp.com/biz/green-state-university-20-cap-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,$$,8,34.02541333,-118.27089833,"(34.02541333, -118.27089833)"
243,Smoke LA,False,https://www.yelp.com/biz/smoke-la-north-hollywood-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.16858811943186,-118.37253708079018,"(34.16858811943186, -118.37253708079018)"
244,Crown Genetics Delivery,False,https://www.yelp.com/biz/crown-genetics-delivery-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.1477165222168,-118.467269897461,"(34.1477165222168, -118.467269897461)"
245,Pacific Wellness Delivery,False,https://www.yelp.com/biz/pacific-wellness-delivery-sherman-oaks?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.154873974144046,-118.4702969,"(34.154873974144046, -118.4702969)"
246,Strainzzz On Slauson,False,https://www.yelp.com/biz/strainzzz-on-slauson-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,9,33.98909,-118.25128,"(33.98909, -118.25128)"
247,Vybes,False,https://www.yelp.com/biz/vybes-west-hollywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.5,,3,34.08879,-118.37803,"(34.08879, -118.37803)"
248,Deals on Wheels Delivery,False,https://www.yelp.com/biz/deals-on-wheels-delivery-long-beach-5?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,33.83156,-118.27958,"(33.83156, -118.27958)"
249,CanEx - Los Angeles,False,https://www.yelp.com/biz/canex-los-angeles-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,11,34.00566,-118.25849,"(34.00566, -118.25849)"
250,ZAZA LA 20 Cap,False,https://www.yelp.com/biz/zaza-la-20-cap-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,9,34.045,-118.277,"(34.045, -118.277)"
251,Lemonnade - Weho,False,https://www.yelp.com/biz/lemonnade-weho-los-angeles-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,3,34.08363,-118.36439,"(34.08363, -118.36439)"
252,Exotix,False,https://www.yelp.com/biz/exotix-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,3,34.08464,-118.33839,"(34.08464, -118.33839)"
253,24 7 Marijuana Delivery,False,https://www.yelp.com/biz/24-7-marijuana-delivery-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,10,34.0616751,-118.2872401,"(34.0616751, -118.2872401)"
254,Korner Town,False,https://www.yelp.com/biz/korner-town-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,3,34.04741,-118.28745,"(34.04741, -118.28745)"
255,The Private Reserve Delivery,False,https://www.yelp.com/biz/the-private-reserve-delivery-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,3,34.06048,-118.2425,"(34.06048, -118.2425)"
256,Top Shelf LA,False,https://www.yelp.com/biz/top-shelf-la-los-angeles-4?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,4,34.0003621,-118.29137610676266,"(34.0003621, -118.29137610676266)"
257,Hemp CBD wellness Center,False,https://www.yelp.com/biz/hemp-cbd-wellness-center-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,2,34.06241,-118.2365,"(34.06241, -118.2365)"
258,American Cannabis Company,False,https://www.yelp.com/biz/american-cannabis-company-venice?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.5,,15,33.98814,-118.47461,"(33.98814, -118.47461)"
259,West Coast Clones,False,https://www.yelp.com/biz/west-coast-clones-anaheim-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,34,33.8439445495605,-117.941757202148,"(33.8439445495605, -117.941757202148)"
260,Happy Green,False,https://www.yelp.com/biz/happy-green-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,1,34.05844,-118.29146,"(34.05844, -118.29146)"
261,Highland Delivery,False,https://www.yelp.com/biz/highland-delivery-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,2,34.1283474703859,-118.32828769395539,"(34.1283474703859, -118.32828769395539)"
262,HMF CULTURE,False,https://www.yelp.com/biz/hmf-culture-los-angeles-6?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,2,34.08386,-118.213759,"(34.08386, -118.213759)"
263,Citadel Church of Crenshaw 15 Cap,False,https://www.yelp.com/biz/citadel-church-of-crenshaw-15-cap-gardena?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,7,33.896243,-118.327097,"(33.896243, -118.327097)"
264,High Tide,False,https://www.yelp.com/biz/high-tide-el-segundo?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,2,33.916946819460584,-118.4020621506797,"(33.916946819460584, -118.4020621506797)"
265,Treehouse,False,https://www.yelp.com/biz/treehouse-thousand-oaks-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,12,34.1757011413574,-118.848091125488,"(34.1757011413574, -118.848091125488)"
266,Lights Out 20 Cap,False,https://www.yelp.com/biz/lights-out-20-cap-gardena?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,6,33.88146,-118.29064,"(33.88146, -118.29064)"
267,The High Note LAX,False,https://www.yelp.com/biz/the-high-note-lax-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,3,33.959185949739364,-118.38031,"(33.959185949739364, -118.38031)"
268,Blue Dream Dispensary,False,https://www.yelp.com/biz/blue-dream-dispensary-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,$,9,34.076455,-118.2986595,"(34.076455, -118.2986595)"
269,831 Organiks,False,https://www.yelp.com/biz/831-organiks-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,3,34.0489812,-118.2589574,"(34.0489812, -118.2589574)"
270,Super Buds 20 Cap,False,https://www.yelp.com/biz/super-buds-20-cap-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,5,33.992939,-118.323205,"(33.992939, -118.323205)"
271,Ganja Gardens 20 Cap,False,https://www.yelp.com/biz/ganja-gardens-20-cap-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,5,34.0486,-118.35547,"(34.0486, -118.35547)"
272,SFV Delivers,False,https://www.yelp.com/biz/sfv-delivers-chatsworth?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.25344,-118.60081,"(34.25344, -118.60081)"
273,Harvest Moon Dispensables,False,https://www.yelp.com/biz/harvest-moon-dispensables-west-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,$,2,34.0464706420898,-118.433952331543,"(34.0464706420898, -118.433952331543)"
274,Garden of Wellness,False,https://www.yelp.com/biz/garden-of-wellness-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,4,34.05097883,-118.34462117,"(34.05097883, -118.34462117)"
275,Splitbud,False,https://www.yelp.com/biz/splitbud-west-hollywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,4,34.10665,-118.3651,"(34.10665, -118.3651)"
276,Cannabis Kush Dispensary,False,https://www.yelp.com/biz/cannabis-kush-dispensary-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,9,34.0647,-118.30891,"(34.0647, -118.30891)"
277,Hey High,False,https://www.yelp.com/biz/hey-high-culver-city-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,14,34.02004,-118.39439,"(34.02004, -118.39439)"
278,Widz ktown,False,https://www.yelp.com/biz/widz-ktown-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,5,34.066467,-118.309438,"(34.066467, -118.309438)"
279,Rocket Buds 25 Cap,False,https://www.yelp.com/biz/rocket-buds-25-cap-los-angeles-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,15,34.033204,-118.308128,"(34.033204, -118.308128)"
280,Mind Kontrol Delivery Service,False,https://www.yelp.com/biz/mind-kontrol-delivery-service-downtown-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,3,34.0426712036133,-118.250885009766,"(34.0426712036133, -118.250885009766)"
281,Green Lion Cannabis Delivery,False,https://www.yelp.com/biz/green-lion-cannabis-delivery-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,2,34.00375660970046,-118.30875141605375,"(34.00375660970046, -118.30875141605375)"
282,OG Kush Dispensary,False,https://www.yelp.com/biz/og-kush-dispensary-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,5,34.07644,-118.29853,"(34.07644, -118.29853)"
283,Green Gears 20 Cap,False,https://www.yelp.com/biz/green-gears-20-cap-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.5,,8,33.93739117,-118.29225083,"(33.93739117, -118.29225083)"
284,Broadway LA Dispensary 25 Cap,False,https://www.yelp.com/biz/broadway-la-dispensary-25-cap-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,$,4,33.95166,-118.27783,"(33.95166, -118.27783)"
285,Grub Kush Delivery,False,https://www.yelp.com/biz/grub-kush-delivery-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,1,34.120189666748,-118.287124633789,"(34.120189666748, -118.287124633789)"
286,University Buds 20 Cap,False,https://www.yelp.com/biz/university-buds-20-cap-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,4,34.01927,-118.2733,"(34.01927, -118.2733)"
287,CanEx - North Hollywood,False,https://www.yelp.com/biz/canex-north-hollywood-north-hollywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,4.0,,6,34.1698188781738,-118.37899017334,"(34.1698188781738, -118.37899017334)"
288,OG Western,False,https://www.yelp.com/biz/og-western-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,2,33.96242,-118.30933,"(33.96242, -118.30933)"
289,The Plug 20 Cap Collective,False,https://www.yelp.com/biz/the-plug-20-cap-collective-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,6,33.9743,-118.3168,"(33.9743, -118.3168)"
290,Highspot Dispensary,False,https://www.yelp.com/biz/highspot-dispensary-inglewood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,$$,10,33.96258317253286,-118.35169676151807,"(33.96258317253286, -118.35169676151807)"
291,The Pottery Delivery,False,https://www.yelp.com/biz/the-pottery-delivery-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,5,34.1110495,-118.2872851,"(34.1110495, -118.2872851)"
292,CanEx - Santa Monica,False,https://www.yelp.com/biz/canex-santa-monica-santa-monica?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,6,34.0300788879395,-118.50919342041,"(34.0300788879395, -118.50919342041)"
293,Infinite Wellness 20 Cap,False,https://www.yelp.com/biz/infinite-wellness-20-cap-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.5,,6,33.996848,-118.278527,"(33.996848, -118.278527)"
294,Bee Calm The CBD Gallery,False,https://www.yelp.com/biz/bee-calm-the-cbd-gallery-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,2,34.1001586914062,-118.331047058105,"(34.1001586914062, -118.331047058105)"
295,High Maintenance LA,False,https://www.yelp.com/biz/high-maintenance-la-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,$,3,34.03732,-118.26116,"(34.03732, -118.26116)"
296,420 Nature Aid,False,https://www.yelp.com/biz/420-nature-aid-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,2,33.9700012207031,-118.376281738281,"(33.9700012207031, -118.376281738281)"
297,Ganjapot Cannabis Dispensary,False,https://www.yelp.com/biz/ganjapot-cannabis-dispensary-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,7,34.0446,-118.25444,"(34.0446, -118.25444)"
298,Nug Avenue,False,https://www.yelp.com/biz/nug-avenue-azusa-5?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,20,34.13348,-117.90446,"(34.13348, -117.90446)"
299,Weed4You,False,https://www.yelp.com/biz/weed4you-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.04800612367769,-118.29418117933305,"(34.04800612367769, -118.29418117933305)"
300,Go Wonderland,False,https://www.yelp.com/biz/go-wonderland-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,3,34.03435,-118.26415,"(34.03435, -118.26415)"
301,Green Mile,False,https://www.yelp.com/biz/green-mile-burbank-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,$,2,34.156063079834,-118.343688964844,"(34.156063079834, -118.343688964844)"
302,Mendo Bros,False,https://www.yelp.com/biz/mendo-bros-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.0,,4,34.04533,-118.24456,"(34.04533, -118.24456)"
303,The Green Paradise,False,https://www.yelp.com/biz/the-green-paradise-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.05458,-118.34398,"(34.05458, -118.34398)"
304,Green Goat Collective,False,https://www.yelp.com/biz/green-goat-collective-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.5,,6,34.011963,-118.277347,"(34.011963, -118.277347)"
305,Sunsets Cafe - Kentucky,False,https://www.yelp.com/biz/sunsets-cafe-kentucky-louisville-11?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,0.0,,0,38.254578,-85.758328,"(38.254578, -85.758328)"
306,CHC 7G 8th,False,https://www.yelp.com/biz/chc-7g-8th-vernon?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,$$,1,34.01766,-118.24386,"(34.01766, -118.24386)"
307,Bud Cellar,False,https://www.yelp.com/biz/bud-cellar-north-hollywood?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,5,34.16495,-118.37203,"(34.16495, -118.37203)"
308,Five Star Collective,False,https://www.yelp.com/biz/five-star-collective-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,2.5,,3,33.9455849,-118.316414,"(33.9455849, -118.316414)"
309,The Syndicate - Huntington Park,False,https://www.yelp.com/biz/the-syndicate-huntington-park-huntington-park-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,6,33.98865,-118.23307,"(33.98865, -118.23307)"
310,Nji Weed Shop,False,https://www.yelp.com/biz/nji-weed-shop-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,2,34.02112,-118.372669,"(34.02112, -118.372669)"
311,Rick 420,False,https://www.yelp.com/biz/rick-420-los-angeles-7?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.0,,2,34.0647058,-118.30891,"(34.0647058, -118.30891)"
312,Bake’d Smoke Shop,False,https://www.yelp.com/biz/bake-d-smoke-shop-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.03928,-118.26446,"(34.03928, -118.26446)"
313,Harris OG,False,https://www.yelp.com/biz/harris-og-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,3,34.09988893034104,-118.32691729527805,"(34.09988893034104, -118.32691729527805)"
314,UHCC,False,https://www.yelp.com/biz/uhcc-huntington-park-3?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,3.5,,3,33.987277696587626,-118.23792936137889,"(33.987277696587626, -118.23792936137889)"
315,The Happy House,False,https://www.yelp.com/biz/the-happy-house-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,2,34.051928,-118.383916,"(34.051928, -118.383916)"
316,Crenshaw Caregivers,False,https://www.yelp.com/biz/crenshaw-caregivers-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,1,33.98885,-118.33387,"(33.98885, -118.33387)"
317,The CannaDolls,False,https://www.yelp.com/biz/the-cannadolls-san-fernando-valley?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.16201,-118.36995,"(34.16201, -118.36995)"
318,High Society Wellness Center 20 Cap,False,https://www.yelp.com/biz/high-society-wellness-center-20-cap-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,,2,34.05677,-118.20831,"(34.05677, -118.20831)"
319,Puff Los Angeles,False,https://www.yelp.com/biz/puff-los-angeles-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,5.0,,1,34.04953377122447,-118.21503001339514,"(34.04953377122447, -118.21503001339514)"
320,OG Kush Cannabis Delivery,False,https://www.yelp.com/biz/og-kush-cannabis-delivery-los-angeles-2?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,$,1,34.04656,-118.25925,"(34.04656, -118.25925)"
321,Dank Stop,False,https://www.yelp.com/biz/dank-stop-los-angeles-4?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.5,,3,34.01543900000151,-118.15853947055122,"(34.01543900000151, -118.15853947055122)"
322,Blowing Trees,False,https://www.yelp.com/biz/blowing-trees-los-angeles?adjust_creative=S3Q8rdxLg5kyCv0Mw38vXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S3Q8rdxLg5kyCv0Mw38vXA,1.0,$,3,34.0286,-118.20085,"(34.0286, -118.20085)"
